Title,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation
Villa Thairé Mer : la campagne à 10 min de l'océan,"Thairé, Nouvelle-Aquitaine, France",325 € ,,2 854 €,,8 voyageurs , 4 chambres , 6 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', ""Piscine Privé extérieure (disponible à certaines périodes, heures d'ouverture spécifiques, chauffée)"", 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Sèche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/49509150?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_LjjdZU41RtL%2BDXsV&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.07476,-1.00585,26,01/06/2024 - 30/09/2024
Appartement proche plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",81 €,65 € ,614 €,,4 voyageurs , 1 chambre , 1 lit , 1 salle de bain et 1 toilette,"['Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV 56""', 'Lave-linge (Gratuit) dans le logement', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/914333646740154945?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_G0nhBz3JchdpRrsC&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.06422,-1.09047,0,01/06/2024 - 30/09/2024
Magnifique Appartement Vieux Port Refait à Neuf,"La Rochelle, Nouvelle-Aquitaine, France",134 €,121 € ,1 066 €,"4,95 ·",4 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Vue sur la cour', 'Accès plage\xa0: Public ou partagé', 'Cuisine', 'Vitesse du réseau wifi\xa0: 23\xa0Mbps', 'Espace de travail dédié', 'TV HD 42"" avec Chromecast', 'Lave-linge (Gratuit) dans le logement', 'Dépôt de bagages autorisé', 'Lit pour bébé']",https://www.airbnb.fr/rooms/49020497?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_g6O8BhgU6t%2Bkt2Sr&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.1587,-1.1523,5,01/06/2024 - 30/09/2024
Studio 2 la rochelle vieux port emplacement idéal,"La Rochelle, Aquitaine Limousin Poitou-Charentes, France",38 €,34 € ,312 €,"4,61 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Sèche-cheveux', 'Réfrigérateur', 'Four à micro-ondes', 'Séjours longue durée autorisés']",https://www.airbnb.fr/rooms/13256534?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_DD7ObLJQORC%2FDLiE&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.1584,-1.1518,10,01/06/2024 - 30/09/2024
Le Clos de Chatel - 2 villas,"Châtelaillon-Plage, France",851 € ,,6 236 €,"5,0 ·",12 voyageurs , 6 chambres , 5 lits , 6 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptés', 'TV avec abonnement standard au câble', 'Lave-linge', 'Climatisation', 'Cheminée', 'Lit pour bébé']",https://www.airbnb.fr/rooms/44114082?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_KBAlJEfk920kbUZM&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.06804,-1.08478,46,01/06/2024 - 30/09/2024
Petit studio face à la mer proche port et plage,"La Rochelle, Aquitaine Limousin Poitou-Charentes, France",55 € ,,471 €,"4,86 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Vue sur la baie', 'Vue sur la mer', 'Accès plage ou bord de mer', 'Cuisine', 'Parking gratuit sur place', 'TV avec abonnement standard au câble', 'Ascenseur', 'Climatiseur portable', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/14160660?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_RAcoYvZkuV%2B2UeuW&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.13883,-1.15949,0,01/06/2024 - 30/09/2024
"2 Chambres(1 à 4 p+bébé )ds maison, 10mn de la mer","Thairé, Nouvelle-Aquitaine, France",50 € ,,440 €,,2 chambres , 3 lits , Salle de bain privée,,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Lave-linge (Gratuit) dans le logement', 'Arrière-cour partagée – Clôture partielle', 'Cheminée', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/34828962?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=970795988&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264691_SveGpzYVfoE1RIWo&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.07278,-0.99713,2,01/06/2024 - 30/09/2024
Maison du soleil,"Yves, Nouvelle-Aquitaine, France",304 € ,,2 522 €,,5 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine', 'Télévision', 'Lave-linge', 'Cheminée']",https://www.airbnb.fr/rooms/891356549671738894?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264692_D904buR%2BrM5nNlCO&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.05843,-1.07165,0,01/06/2024 - 30/09/2024
La perle des «Bouchôleurs »,"Yves, Nouvelle-Aquitaine, France",270 € ,,2 419 €,,8 voyageurs , 4 chambres , 6 lits , 2 salles de bain,"['Vue sur le canal', 'Vue sur le parc', 'Accès à la plage', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Télévision', 'Lave-linge', 'Sèche-linge']",https://www.airbnb.fr/rooms/50539912?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696264692_QH4EVbbbv%2FBCIpWJ&previous_page_section_name=1000&federated_search_id=33c3d383-8edb-48b0-bcf3-6501233105da,46.05551,-1.07843,0,01/06/2024 - 30/09/2024
"Gîte ""La Fleur de sel""","Sainte-Soulle, Nouvelle-Aquitaine, France",115 € ,,974 €,"4,87 ·",4 voyageurs , 2 chambres , 5 lits , 1 salle de bain,"['Vue sur le jardin', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Partagé (chauffée, jouets pour la piscine)', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Climatisation centrale', 'Patio ou balcon\xa0: privé(e)']",https://www.airbnb.fr/rooms/34134526?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265013_wNJIjNR4ZjNGzSoR&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.18708,-1.02262,21,01/06/2024 - 30/09/2024
Longère traditionnelle.,"Breuil-Magné, Nouvelle-Aquitaine, France",47 € ,,419 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Animaux acceptés', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Sèche-linge (Gratuit) dans le logement', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/933307168827334933?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_fa6pqfurZHGG%2BOmh&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,45.9847,-0.9628,81,01/06/2024 - 30/09/2024
Longère restaurée piscine chauffée 10’ plage,"Thairé, Nouvelle-Aquitaine, France",314 € ,,2 775 €,,8 voyageurs , 4 chambres , 5 lits , 3 salles de bain,"['Vue sur le jardin', 'Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Piscine Privé extérieure (chauffée)', 'TV HD avec Netflix', 'Lave-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/43785347?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_%2F7KRNpYbqPd6zEUq&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.07358,-1.00032,64,01/06/2024 - 30/09/2024
"Jolie villa à Angoulins, proche océan","Angoulins, Nouvelle-Aquitaine, France",260 € ,,2 161 €,,6 voyageurs , 4 chambres , 4 lits , 3 salles de bain,"['Vue sur le jardin', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Piscine', 'Télévision', 'Lave-linge', 'Sèche-linge (Gratuit) dans le logement', 'Caméras de surveillance extérieure et/ou dans les espaces communs']",https://www.airbnb.fr/rooms/891356190993325913?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_ncX1BG7f7a70%2F81z&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.1106,-1.1088,20,01/06/2024 - 30/09/2024
appart proche la Rochelle et Chatellaillon,"Angoulins, Nouvelle-Aquitaine, France",98 € ,,835 €,"4,89 ·",3 voyageurs , 1 chambre , 3 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Animaux acceptés', 'Télévision', 'Lave-linge', 'Sèche-linge', 'Arrière-cour', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/17411372?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_N6atvkEMOLjPgZXq&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.10765,-1.11013,0,01/06/2024 - 30/09/2024
T2 neuf dans village bord de mer,"Angoulins, Aquitaine-Limousin-Poitou-Charentes, France",90 € ,,828 €,,5 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/14297235?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_30ku8j%2BdPyY%2BdlQ9&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.10933,-1.10121,58,01/06/2024 - 30/09/2024
Studio charmant proche La Rochelle,"Aytré, Nouvelle-Aquitaine, France",45 €,41 € ,347 €,"4,74 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Patio ou balcon\xa0: privé(e)', 'Lit pour bébé\xa0: disponible sur demande', 'Lit parapluie\xa0: disponible sur demande', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/26392864?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_ICmok0nnt%2FPo2br5&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.13721,-1.12953,0,01/06/2024 - 30/09/2024
Agréable maison quartier calme,"Rochefort, Nouvelle-Aquitaine, France",58 €,52 € ,447 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Arrière-cour privée – Clôture intégrale', 'Dépôt de bagages autorisé', 'Lit parapluie\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/801238472711144738?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_8vfPjtDN025cs6PT&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,45.95255,-0.96855,30,01/06/2024 - 30/09/2024
Les Boucholeurs,"Yves, Nouvelle-Aquitaine, France",105 € ,,893 €,"5,0 ·",4 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)', 'Lit parapluie\xa0: disponible sur demande', ""Livres et jouets pour enfants de Jusqu'à 2\xa0ans""]",https://www.airbnb.fr/rooms/856203447917797460?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_BJ4VhtM3JXfVXBlP&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.0573,-1.0731,0,01/06/2024 - 30/09/2024
Appartement proche mer et bourg,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",75 € ,,643 €,,2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Baignoire', 'Dépôt de bagages autorisé', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/903529077606390365?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_QuTo%2BHRGg%2BHF1hCL&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.07418,-1.07576,2,01/06/2024 - 30/09/2024
Appartement cosy au centre de Chatelaillon-Plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",90 € ,,793 €,,4 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Climatisation', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/37678014?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_Nyr4BCchpVzuGHcY&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.08143,-1.0842,30,01/06/2024 - 30/09/2024
La plage de La Rochelle et le centre-ville à pied,"La Rochelle, Nouvelle-Aquitaine, France",100 € ,,922 €,,4 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Baignoire', 'Arrière-cour', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/32988094?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_5a9o9fIo%2FYwLJTbn&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.15994,-1.16517,55,01/06/2024 - 30/09/2024
CHALET EN BOIS LUMINEUX,"La Rochelle, Aquitaine Limousin Poitou-Charentes, France",55 €,48 € ,410 €,"4,86 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Vue sur le jardin', 'Cuisine', 'Parking gratuit sur place', 'Station de recharge pour véhicules électriques', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale', 'Cheminée ou poêle (intérieur)\xa0: à bois', 'Lit parapluie', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/12581255?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_7haEFdVFUHRk7Pob&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.16278,-1.17614,12,01/06/2024 - 30/09/2024
maison meublée pour curistes et touristes,"Vergeroux, Aquitaine Limousin Poitou-Charentes, France",60 € ,,545 €,,4 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptés', 'TV HD', 'Lave-linge', 'Dépôt de bagages autorisé', 'Lit pour bébé', 'Lit parapluie', 'Livres et jouets pour enfants']",https://www.airbnb.fr/rooms/13094899?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_4qWLQzGljuxyyuGM&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,45.9599,-0.9867,49,01/06/2024 - 30/09/2024
Appartement La Rochelle Vieux Port Classé 2*,"La Rochelle, Nouvelle-Aquitaine, France",57 €,51 € ,449 €,"4,78 ·",3 voyageurs , Studio , 1 lit , 1 salle de bain,"['Front de mer', 'Cuisine', 'Wifi', 'Lit parapluie\xa0: toujours dans le logement', 'Chaise haute', 'Sèche-cheveux', 'Réfrigérateur', 'Four à micro-ondes', 'Séjours longue durée autorisés']",https://www.airbnb.fr/rooms/33101387?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_1mVcCF24Y7ltj%2Bgo&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.1584,-1.1519,6,01/06/2024 - 30/09/2024
Maison agréable tout confort dans résidence,"La Jarne, Nouvelle-Aquitaine, France",105 € ,,939 €,,6 voyageurs , 2 chambres , 6 lits , 1 salle de bain,"['Vue sur le jardin', 'Cuisine', 'Allée de stationnement gratuite sur place', ""Piscine Partagé extérieure (disponible à certaines périodes, heures d'ouverture spécifiques)"", 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Climatisation centrale', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale']",https://www.airbnb.fr/rooms/50243941?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_pJrR4m4ex%2FnG0Z3N&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.12144,-1.08995,0,01/06/2024 - 30/09/2024
"Centre ville, 2 pièces lumineux, parking fermé.","La Rochelle, Aquitaine-Limousin-Poitou-Charentes, France",81 € ,,739 €,,2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV avec abonnement standard au câble', 'Ascenseur', 'Lave-linge', 'Patio ou balcon', 'Lit parapluie', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/14530014?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_7V2XJCuilZMAoEKt&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.15607,-1.14715,0,01/06/2024 - 30/09/2024
Maison à proximité de la mer avec jacuzzi,"La Rochelle, Nouvelle-Aquitaine, France",100 € ,,945 €,"4,88 ·",5 voyageurs , 3 chambres , 3 lits , 2 salles de bain,"['Accès à la plage', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Jacuzzi privé', 'TV avec abonnement standard au câble', 'Lave-linge', 'Arrière-cour']",https://www.airbnb.fr/rooms/18669070?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265014_87kVq8u42s8Q8hZx&previous_page_section_name=1000&federated_search_id=cf188064-9815-4e51-88b8-c42ce068a34a,46.1431,-1.14785,17,01/06/2024 - 30/09/2024
Maison avec jardin à 2 pas de La Rochelle /Périgny,"La Rochelle - Périgny, Poitou-Charentes, France",171 € ,,1 523 €,"4,73 ·",11 voyageurs , 4 chambres , 8 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Arrière-cour privée – Clôture intégrale', 'Cheminée ou poêle (intérieur)\xa0: à bois', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/9571289?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265328_zkzsoHY4sKO3BCM1&previous_page_section_name=1000&federated_search_id=fb53a05c-7b9e-4845-b296-68ce1715aa01,46.15214,-1.09237,26,01/06/2024 - 30/09/2024
Appartement proche mer et bourg,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",75 € ,,643 €,,2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Baignoire', 'Dépôt de bagages autorisé', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/903529077606390365?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265329_n0t2PvX%2FRWJbNDht&previous_page_section_name=1000&federated_search_id=fb53a05c-7b9e-4845-b296-68ce1715aa01,46.07418,-1.07576,2,01/06/2024 - 30/09/2024
"Villa ""Bord de Mer"" avec jardin, 2 pas de la Plage","Fouras, Nouvelle-Aquitaine, France",125 € ,,935 €,,6 voyageurs , 2 chambres , 10 lits , 1 salle de bain,"['Vue sur le jardin', 'Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale']",https://www.airbnb.fr/rooms/22905277?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696265329_P3XsI%2F9ig8Y4ODT%2B&previous_page_section_name=1000&federated_search_id=fb53a05c-7b9e-4845-b296-68ce1715aa01,45.9912,-1.0925,4,01/06/2024 - 30/09/2024
