Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
1908 Maison Emile a deux pas de la plage,,"Chatelaillon-Plage, Poitou-Charentes, France",210 EUR ,,1 916 EUR,,7 voyageurs ,4 chambres, 4 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV avec abonnement standard au cable', 'Lave-linge']",https://www.airbnb.fr/rooms/915326?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863956_Ef3JOLWkCr%2Flk32L&previous_page_section_name=1000&federated_search_id=95a87b64-f401-47b7-8adc-5cdc8e889fc7,46.07226,-1.09049,50,01/06/2024 - 30/09/2024,Chatelaillon-Plage,915326,210,maison,"'cuisine', 'wifi', 'parking gratuit sur place', 'tv avec abonnement standard au cable', 'lave-linge'"
Maison avec jardin a 2 pas de La Rochelle /Perigny,Logement entier : logement . Chez Elisabeth11 voyageurs *  * 4 chambres *  * 8 lits *  * 2 salles de bain,"La Rochelle - Perigny, Poitou-Charentes, France",171 EUR ,,1 523 EUR,"4,73 *",11 voyageurs ,4 chambres, 8 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Arriere-cour privee - Cloture integrale', 'Cheminee ou poele (interieur)\xa0: a bois', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/9571289?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_rwuUAulmo9dr5KM5&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.15214,-1.09237,26,01/06/2024 - 30/09/2024,La Rochelle - Perigny,9571289,171,maison,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge (gratuit) dans le logement', 'baignoire', 'arriere-cour privee - cloture integrale', 'cheminee ou poele (interieur)\xa0: a bois', 'depot de bagages autorise'"
Villa balneaire a 100m de la plage et commerces,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",267 EUR ,,2 086 EUR,,8 voyageurs ,4 chambres, 4 lits , 4 salles de bain,"['Vue sur la cour', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'TV HD', 'Lave-linge']",https://www.airbnb.fr/rooms/49398709?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-04&check_out=2024-07-10&source_impression_id=p3_1696864571_tHc7FVGrvREtIend&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.07823,-1.09178,44,01/06/2024 - 30/09/2024,Chatelaillon-Plage,49398709,267,villa,"'vue sur la cour', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'tv hd', 'lave-linge'"
Longere restauree piscine chauffee 10' plage,Logement entier : logement . Chez David8 voyageurs *  * 4 chambres *  * 5 lits *  * 3 salles de bain,"Thaire, Nouvelle-Aquitaine, France",314 EUR ,,2 775 EUR,"4,85 *",8 voyageurs ,4 chambres, 5 lits , 3 salles de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive exterieure (chauffee)', 'TV HD avec Netflix', 'Lave-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/43785347?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_yCTO6jT62cfPqXa7&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.07358,-1.00032,64,01/06/2024 - 30/09/2024,Thaire,43785347,314,maison,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive exterieure (chauffee)', 'tv hd avec netflix', 'lave-linge (gratuit) dans le logement', 'baignoire'"
Maison familiale (8 pers) Chatelaillon classe 3***,,"Saint-Vivien, Nouvelle-Aquitaine, France",210 EUR ,,1 826 EUR,,8 voyageurs ,4 chambres, 4 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptes', 'TV HD avec Chromecast, Netflix, abonnement standard au cable', 'Lave-linge (Gratuit) dans le logement', 'Cameras de surveillance exterieure et/ou dans les espaces communs']",https://www.airbnb.fr/rooms/41844856?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_B0RlYZ8exvaqjynI&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.07949,-1.05857,0,01/06/2024 - 30/09/2024,Saint-Vivien,41844856,210,maison,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'animaux acceptes', 'tv hd avec chromecast, netflix, abonnement standard au cable', 'lave-linge (gratuit) dans le logement', 'cameras de surveillance exterieure et/ou dans les espaces communs'"
"Fouras villa face a la mer , pour 2 a  8 voyageurs",,"Fouras, Nouvelle-Aquitaine, France",209 EUR ,,1 721 EUR,,8 voyageurs ,4 chambres, 5 lits , 2 salles de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/33216054?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696868077_Oeeuqg%2FHJGywmiEm&previous_page_section_name=1000&federated_search_id=9586ba35-936d-4479-96f7-12e528cc49d7,45.9805,-1.0847,0,01/06/2024 - 30/09/2024,Fouras,33216054,209,villa,"""vue sur l'ocean"", 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge (gratuit) dans le logement', 'baignoire'"
Villa Thaire Mer : la campagne a 10 min de l'ocean,,"Thaire, Nouvelle-Aquitaine, France",325 EUR ,,2 854 EUR,,8 voyageurs ,4 chambres, 6 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', ""Piscine Prive exterieure (disponible a certaines periodes, heures d'ouverture specifiques, chauffee)"", 'Television', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/49509150?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_wI7St6JfXwTKFjGZ&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.07476,-1.00585,30,01/06/2024 - 30/09/2024,Thaire,49509150,325,villa,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', ""piscine prive exterieure (disponible a certaines periodes, heures d'ouverture specifiques, chauffee)"", 'television', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement', 'baignoire'"
Maison familiale a 150 m de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",220 EUR ,,1 963 EUR,,9 voyageurs ,4 chambres, 6 lits , 3 salles de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit dans la rue', 'TV avec abonnement standard au cable', 'Lave-linge', 'Seche-linge', 'Baignoire']",https://www.airbnb.fr/rooms/48522330?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863527_vNDPx6RtnbgAA0m%2F&previous_page_section_name=1000&federated_search_id=1d5b665a-ab2d-4882-90da-07033c8a19ba,46.06661,-1.09199,13,01/06/2024 - 30/09/2024,Chatelaillon-Plage,48522330,220,maison,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit dans la rue', 'tv avec abonnement standard au cable', 'lave-linge', 'seche-linge', 'baignoire'"
Villa parc 5000 m2 proche plage et La rochelle,Logement entier : villa . Chez Elsa Et Sebastien8 voyageurs *  * 4 chambres *  * 4 lits *  * 4 salles de bain,"Salles-sur-Mer, Nouvelle-Aquitaine, France",510 EUR ,,4 442 EUR,"5,0 *",8 voyageurs ,4 chambres, 4 lits , 4 salles de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', ""Piscine Prive exterieure (disponible toute l'annee, ouverture 24h/24, chauffee)"", ""Jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'Animaux acceptes']",https://www.airbnb.fr/rooms/46966169?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_PZOwzoki2TQ%2BX4yo&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.08658,-1.06198,74,01/06/2024 - 30/09/2024,Salles-sur-Mer,46966169,510,villa,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', ""piscine prive exterieure (disponible toute l'annee, ouverture 24h/24, chauffee)"", ""jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'animaux acceptes'"
La perle des <<Boucholeurs >>,,"Yves, Nouvelle-Aquitaine, France",270 EUR ,,2 419 EUR,,8 voyageurs ,4 chambres, 6 lits , 2 salles de bain,"['Vue sur le canal', 'Vue sur le parc', 'Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Television', 'Lave-linge', 'Seche-linge']",https://www.airbnb.fr/rooms/50539912?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_eaFlwclCwMMbEjOf&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.05551,-1.07843,0,01/06/2024 - 30/09/2024,Yves,50539912,270,Non identifie,"'vue sur le canal', 'vue sur le parc', 'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'television', 'lave-linge', 'seche-linge'"
Villa familiale 4 chambres & piscine,,"Aytre, PCh, France",320 EUR ,,2 652 EUR,,8 voyageurs ,4 chambres, 4 lits , 2 salles de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Prive', 'Television', 'Lave-linge', 'Seche-linge', 'Baignoire']",https://www.airbnb.fr/rooms/8250683?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865892_JWcFHMkhuU49tY8y&previous_page_section_name=1000&federated_search_id=22ef6c11-49bb-449c-bb4c-ababbd9e6c29,46.13188,-1.10724,79,01/06/2024 - 30/09/2024,Aytre,8250683,320,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'piscine prive', 'television', 'lave-linge', 'seche-linge', 'baignoire'"
Superbe charentaise de caractere,Logement entier : villa . Chez Estelle10 voyageurs *  * 4 chambres *  * 6 lits *  * 2 salles de bain,"Landrais, Poitou-Charentes, France",280 EUR ,,2 424 EUR,"4,88 *",10 voyageurs ,4 chambres, 6 lits , 2 salles de bain,"['Vue sur la cour', 'Vue sur le jardin', 'Cuisine', 'Wifi', 'Parking gratuit sur place', ""Piscine Prive (heures d'ouverture specifiques)"", 'TV avec abonnement standard au cable', 'Lave-linge', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/5976080?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866201_WtzvrXOCkaQZUsmM&previous_page_section_name=1000&federated_search_id=6cc3d322-cf04-4f09-b3f5-b189af65d315,46.0692,-0.86277,44,01/06/2024 - 30/09/2024,Landrais,5976080,280,villa,"'vue sur la cour', 'vue sur le jardin', 'cuisine', 'wifi', 'parking gratuit sur place', ""piscine prive (heures d'ouverture specifiques)"", 'tv avec abonnement standard au cable', 'lave-linge', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
Maison chaleureuse / jacuzzi / plage 5 min a pied,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",215 EUR ,,1 793 EUR,,7 voyageurs ,4 chambres, 4 lits , 1 salle de bain,"['Vue sur la cour', 'Vue sur le jardin', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Jacuzzi prive\xa0: disponible a certaines periodes, ouverture 24h/24', 'Television', 'Lave-linge']",https://www.airbnb.fr/rooms/556441969543876764?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_MuKvFwC439hwz%2Bop&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.07471,-1.08924,6,01/06/2024 - 30/09/2024,Chatelaillon-Plage,556441969543876764,215,maison,"'vue sur la cour', 'vue sur le jardin', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'jacuzzi prive\xa0: disponible a certaines periodes, ouverture 24h/24', 'television', 'lave-linge'"
Maison au coeur station balneaire,,"Chatelaillon-Plage, Poitou-Charentes, France",168 EUR ,,1 528 EUR,,8 voyageurs ,4 chambres, 5 lits , 2 salles de bain,"['Vue sur la cour', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'TV 40""', 'Lave-linge\xa0: dans le logement', 'Seche-linge\xa0: dans le logement']",https://www.airbnb.fr/rooms/9315090?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_PGtxSXSnm9ngvUVN&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.07207,-1.09126,9,01/06/2024 - 30/09/2024,Chatelaillon-Plage,9315090,168,maison,"'vue sur la cour', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'tv 40""', 'lave-linge\xa0: dans le logement', 'seche-linge\xa0: dans le logement'"
Maison Familiale + Jacuzzi 10mn a pied de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",462 EUR,416 EUR ,3 566 EUR,,13 voyageurs ,5 chambres, 9 lits , 2 salles de bain et 1 toilette,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi rapide (189\xa0Mbit/s)', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive', 'Jacuzzi prive', 'TV avec abonnement standard au cable', 'Lave-linge']",https://www.airbnb.fr/rooms/25043269?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_4cn6U94%2FZOhW5%2BBA&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.08772,-1.09517,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,25043269,462,maison,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi rapide (189\xa0mbit/s)', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive', 'jacuzzi prive', 'tv avec abonnement standard au cable', 'lave-linge'"
"Le 14, entre terre et mer. Villa piscine chauffee",Logement entier : logement . Chez Nita10 voyageurs *  * 5 chambres *  * 6 lits *  * 2 salles de bain,"Saint-Vivien, Nouvelle-Aquitaine, France",360 EUR ,,3 144 EUR,"4,79 *",10 voyageurs ,5 chambres, 6 lits , 2 salles de bain,"['Vue sur le jardin', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Prive exterieure (chauffee)', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement', 'Climatisation centrale']",https://www.airbnb.fr/rooms/50609465?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_AmWQ9XGqs2gMwvGi&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.08296,-1.07023,0,01/06/2024 - 30/09/2024,Saint-Vivien,50609465,360,villa,"'vue sur le jardin', 'cuisine', 'wifi', 'parking gratuit sur place', 'piscine prive exterieure (chauffee)', 'television', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement', 'climatisation centrale'"
Villa Neptune 5* - Face plage et Ocean- Piscine,Logement entier : villa . Chez Frederique10 voyageurs *  * 5 chambres *  * 8 lits *  * 5 salles de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",706 EUR ,,5 989 EUR,"5,0 *",10 voyageurs ,5 chambres, 8 lits , 5 salles de bain,"['Vue sur le jardin', 'Vue sur la baie', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place', 'Piscine Prive (disponible a certaines periodes)']",https://www.airbnb.fr/rooms/48748493?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863955_PWNxi554mmqUVl8X&previous_page_section_name=1000&federated_search_id=95a87b64-f401-47b7-8adc-5cdc8e889fc7,46.0713,-1.0929,42,01/06/2024 - 30/09/2024,Chatelaillon-Plage,48748493,706,villa,"'vue sur le jardin', 'vue sur la baie', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place', 'piscine prive (disponible a certaines periodes)'"
Belle maison de charme piscine confort calme jeux,,"Thaire, Poitou-Charentes, France",261 EUR ,,2 290 EUR,,11 voyageurs ,5 chambres, 5 lits , 3 salles de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive exterieure (disponible a certaines periodes, bache de piscine)', 'TV HD 128"" avec abonnement standard au cable', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/6458366?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866201_jWDU672D75jDj6b5&previous_page_section_name=1000&federated_search_id=6cc3d322-cf04-4f09-b3f5-b189af65d315,46.07338,-1.00339,19,01/06/2024 - 30/09/2024,Thaire,6458366,261,maison,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive exterieure (disponible a certaines periodes, bache de piscine)', 'tv hd 128"" avec abonnement standard au cable', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement'"
Villa piscine vue mer et acces plage Chatelaillon,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",1 200 EUR,1 080 EUR ,9 166 EUR,,10 voyageurs ,5 chambres, 7 lits , 2 salles de bain,"['Vue sur la baie', 'Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive', 'Sauna prive(e)', 'Animaux acceptes']",https://www.airbnb.fr/rooms/51031021?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696868077_Z%2FQy%2BgNp3Y0VbgSj&previous_page_section_name=1000&federated_search_id=9586ba35-936d-4479-96f7-12e528cc49d7,46.0539,-1.0888,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,51031021,1,villa,"'vue sur la baie', 'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive', 'sauna prive(e)', 'animaux acceptes'"
Villa et dependance avec piscine privee,Logement entier : logement . Chez Will Et Cellou14 voyageurs *  * 6 chambres *  * 8 lits *  * 3 salles de bain,"La Jarrie, Poitou-Charentes, France",440 EUR ,,3 819 EUR,"4,84 *",14 voyageurs ,6 chambres, 8 lits , 3 salles de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi rapide (686\xa0Mbit/s)', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive exterieure (disponible a certaines periodes, ouverture 24h/24, bache de piscine)', 'Animaux acceptes', 'TV avec abonnement standard au cable']",https://www.airbnb.fr/rooms/3658337?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867147_7kVK7aoFeoTqU1L%2F&previous_page_section_name=1000&federated_search_id=51a33c71-94ea-4717-a267-47cf81e1d65c,46.12771,-1.01407,7,01/06/2024 - 30/09/2024,La Jarrie,3658337,440,villa,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'wifi rapide (686\xa0mbit/s)', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive exterieure (disponible a certaines periodes, ouverture 24h/24, bache de piscine)', 'animaux acceptes', 'tv avec abonnement standard au cable'"
"Chambre d'hotes, Lucia Al Mare",,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",95 EUR ,,784 EUR,,1 lit ,1 chambre,,,"['Serrure ou verrou sur la porte de la chambre', 'Acces plage ou bord de mer', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Baignoire', 'Patio ou balcon\xa0: commun(e)', 'Arriere-cour', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/609160207762934792?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1383844639&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_wz2K%2FYdyMisZRd6r&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.0558,-1.085,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,609160207762934792,95,appartement,"'serrure ou verrou sur la porte de la chambre', 'acces plage ou bord de mer', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'baignoire', 'patio ou balcon\xa0: commun(e)', 'arriere-cour', 'depot de bagages autorise'"
